protocol,dataset_scope,held_out_dataset,seed,generation_index,generation_number,best_generalization_score,best_complexity,best_nodes,best_height,best_expression,source_file
final_refit,ALL,,49,92,93,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,93,94,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,94,95,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,95,96,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,96,97,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,97,98,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,98,99,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,99,100,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,50,0,1,0.19868640861914674,5.0,5,2,"add(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Gradient_Squared_Energy)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,1,2,0.1930499171420565,9.0,9,3,"add(mul(mul(Wavelet_W3, Fourier_Transform_Sharpness_Index), mul(Gradient_Squared_Energy, Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,2,3,0.1930499171420565,9.0,9,3,"add(mul(mul(Wavelet_W3, Fourier_Transform_Sharpness_Index), mul(Gradient_Squared_Energy, Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,3,4,0.1930499171420565,9.0,9,3,"add(mul(mul(Wavelet_W3, Fourier_Transform_Sharpness_Index), mul(Gradient_Squared_Energy, Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,4,5,0.1930499171420565,9.0,9,3,"add(mul(mul(Wavelet_W3, Fourier_Transform_Sharpness_Index), mul(Gradient_Squared_Energy, Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,5,6,0.18960763737781425,11.0,11,4,"add(mul(mul(Wavelet_W3, Fourier_Transform_Sharpness_Index), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,6,7,0.18960763737781425,11.0,11,4,"add(mul(mul(Wavelet_W3, Fourier_Transform_Sharpness_Index), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,7,8,0.18959740610908388,11.0,11,4,"add(mul(mul(Wavelet_W3, Fourier_Transform_Sharpness_Index), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Fourier_Transform_Sharpness_Index)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,8,9,0.18959740610908388,11.0,11,4,"add(mul(mul(Wavelet_W3, Fourier_Transform_Sharpness_Index), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Fourier_Transform_Sharpness_Index)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,9,10,0.18779889254723242,9.0,9,3,"add(mul(mul(Wavelet_W3, GLCM_Contrast), mul(Gradient_Squared_Energy, Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,10,11,0.18779889254723242,9.0,9,3,"add(mul(mul(Wavelet_W3, GLCM_Contrast), mul(Gradient_Squared_Energy, Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,11,12,0.18448629710736092,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,12,13,0.18448629710736092,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,13,14,0.18448629710736092,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,14,15,0.18448629710736092,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,15,16,0.18448629710736092,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,16,17,0.18448629710736092,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,17,18,0.18448629710736092,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,18,19,0.18448629710736092,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,19,20,0.18386705898199,15.0,15,5,"add(mul(mul(Wavelet_W3, mul(mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast), GLCM_Contrast)), mul(mul(Fourier_Transform_Sharpness_Index, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,20,21,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,21,22,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,22,23,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,23,24,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,24,25,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,25,26,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,26,27,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,27,28,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,28,29,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,29,30,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,30,31,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,31,32,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,32,33,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,33,34,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,34,35,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,35,36,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,36,37,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,37,38,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,38,39,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,39,40,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,40,41,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,41,42,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,42,43,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,43,44,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,44,45,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,45,46,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,46,47,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,47,48,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,48,49,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,49,50,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,50,51,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
final_refit,ALL,,50,51,52,0.18342173624788777,13.0,13,4,"add(mul(mul(Wavelet_W3, mul(Fourier_Transform_Sharpness_Index, GLCM_Contrast)), mul(mul(GLCM_Contrast, Fourier_High_Frequency_Energy_Ratio), Squared_Gradient)), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/final_refit/seed_50/progress.csv
