dataset,measure_name,label_source_used,absolute_peak_localization_error,fwhm,curvature_at_peak,steep_slope_width,steep_to_gradual_slope_ratio,false_maxima_count,noise_level,rrmse_under_additive_noise,range_around_global_maximum,execution_time_per_slice
TBI,Gradient Squared Energy,gradient_free_surrogate,0.0,1.4333333333333333,1.3272020336431105,6.966666666666667,8.262597980658708,0.4,0.34008735023149955,1.384081889607209,1.0333333333333334,0.026203829700825725
TBI,Mean Intensity,gradient_free_surrogate,3.4,9.3,0.5684739800089507,3.6333333333333333,1.8686679412096583,1.2333333333333334,0.36070448012342504,0.7089811229763926,1.1666666666666667,0.005938994199968875
TBI,Intensity Variance,gradient_free_surrogate,0.03333333333333333,3.066666666666667,0.7524688759220434,8.533333333333333,2.9094271767787316,0.03333333333333333,0.12138438633644874,0.5781467170067568,1.0333333333333334,0.019091582861728965
TBI,Intensity Range Index,gradient_free_surrogate,1.1666666666666667,4.333333333333333,0.9079216509076119,4.166666666666667,2.4320862183698697,1.1,0.36572365829997816,1.224607226700102,1.1333333333333333,0.011000215884996575
TBI,Maximal Intensity,gradient_free_surrogate,1.7,5.366666666666666,0.9328324228323004,3.6666666666666665,2.5983279837354205,1.0,0.399988160250912,1.2935167389657471,1.4333333333333333,0.008029564321041105
TBI,Laplacian Energy,gradient_free_surrogate,1.9333333333333333,6.933333333333334,0.7169160607696596,3.4,1.8982376396632867,1.5666666666666667,0.475123168872584,0.8567131864697975,1.1666666666666667,0.14487068363465372
TBI,Mean Absolute Laplacian,gradient_free_surrogate,2.5,7.766666666666667,0.6115189961845041,3.1333333333333333,1.8460523746704065,1.4,0.49096660268209974,0.7942851572197571,1.2333333333333334,0.1519406527606771
TBI,Spatial Frequency,gradient_free_surrogate,0.06666666666666667,2.3,1.136965728976262,5.633333333333334,4.304041287523185,0.7666666666666667,0.3130313873540409,1.3318011384211028,1.0333333333333334,0.035001526874257255
TBI,Modified Tenengrad,gradient_free_surrogate,0.0,1.5333333333333334,1.3438726090985829,6.833333333333333,10.196071567617475,0.4666666666666667,0.3531096471091751,1.3889662293439646,1.0333333333333334,0.3374490032624454
TBI,Absolute Central Moment 2,gradient_free_surrogate,0.03333333333333333,3.066666666666667,0.7524688759220434,8.533333333333333,2.9094271767787316,0.03333333333333333,0.12138438633644874,0.5781467170067568,1.0333333333333334,0.02569148223730735
TBI,Absolute Central Moment 4,gradient_free_surrogate,0.1,2.7,0.9483098076273693,8.5,8.38957964173498,0.03333333333333333,0.2261165461074617,0.3678036014634406,1.1,0.09469038997543978
TBI,Image Power,gradient_free_surrogate,3.3,8.7,0.6500027476163771,3.5,2.0213351758436207,1.4666666666666666,0.4473586765620802,0.7620760369899051,1.1333333333333333,0.013540615022648129
PBS,Tenengrad,gradient_free_surrogate,1.2337662337662338,3.896103896103896,0.5589063049611277,11.077922077922079,2.3494709832162735,0.37662337662337664,0.08688721657073921,0.12941351299377377,1.1688311688311688,0.025781356581719587
PBS,Brenner Gradient,gradient_free_surrogate,0.8961038961038961,3.8701298701298703,0.5031187033986619,10.714285714285714,2.2289958759414974,0.5194805194805194,0.0934392796126121,0.15360678977618444,1.1688311688311688,0.014036895919125521
PBS,Variance of Laplacian,gradient_free_surrogate,5.428571428571429,8.922077922077921,0.3382024323074022,3.6363636363636362,1.541736841233465,2.3376623376623376,0.1785222664071286,0.39272747398522634,1.155844155844156,0.016886510974727573
